,rcod_persona,rcod_hogar,rmujer,r6,lnr6,rmu,rneduca,r3,redad,redadsq,rDpto,rpareja,reduca,rpobre,rmiembro,rgasto
27873,0202641201101,02026412011,0,2406.9166666666665,7.786101815940148,0,secundaria,1,57,3249,Ucayali,1,11.0,0,2,1023.0
27874,0202641421101,02026414211,1,392.9166666666667,5.973597545279557,0,tecnica,1,39,1521,Ucayali,0,14.0,0,2,978.0833333333334
27875,0202650501101,02026505011,1,626.4166666666666,6.440015751389469,0,secundaria,1,45,2025,Ucayali,1,11.0,0,4,1214.5208333333333
27876,0202650901101,02026509011,0,966.4166666666666,6.873595073168703,0,primaria,1,44,1936,Ucayali,1,0.0,0,5,527.5666666666667
27878,0202651171101,02026511711,1,2901.0833333333335,7.972839509435589,0,tecnica,1,58,3364,Ucayali,1,16.0,0,2,1331.5416666666667
27879,0202670201101,02026702011,0,1252.5,7.13289683295902,0,primaria,1,50,2500,Ucayali,1,0.0,0,3,597.7222222222223
27880,0202670271101,02026702711,0,1628.25,7.395261097426511,0,secundaria,1,38,1444,Ucayali,1,11.0,0,4,452.9166666666667
27881,0202670381101,02026703811,0,1003.6666666666666,6.911415239813624,0,tecnica,1,38,1444,Ucayali,1,14.0,0,4,698.0416666666666
27882,0202670481101,02026704811,0,562.25,6.331946590839425,0,secundaria,1,27,729,Ucayali,1,7.0,0,2,675.2916666666666
27883,0202670661201,02026706612,0,3060.9166666666665,8.026469714356162,0,secundaria,1,44,1936,Ucayali,1,7.0,0,5,523.5500000000001
27884,0202670662201,02026706622,0,1775.1666666666667,7.481649594215111,0,secundaria,1,29,841,Ucayali,1,11.0,0,3,582.8888888888889
27885,0202670691101,02026706911,1,875.5833333333334,6.774890330900775,0,secundaria,1,32,1024,Ucayali,0,8.0,0,5,510.55
27886,0202680211101,02026802111,0,2053.1666666666665,7.627138595733919,0,secundaria,1,60,3600,Ucayali,0,11.0,0,1,1944.0
27887,0202680371101,02026803711,0,3982.5833333333335,8.289685966444964,0,Univ.,1,59,3481,Ucayali,1,16.0,0,4,795.3333333333334
27888,0202680531101,02026805311,1,4483.416666666667,8.408140683549728,0,Univ.,1,45,2025,Ucayali,1,16.0,0,4,1183.3333333333333
27889,0202680691101,02026806911,0,3460.0,8.14902386805177,0,tecnica,1,46,2116,Ucayali,1,14.0,0,6,1251.5416666666667
27890,0202680861101,02026808611,0,2034.25,7.617882479576767,0,secundaria,1,38,1444,Ucayali,1,11.0,0,4,629.9791666666666
27891,0202681021101,02026810211,0,936.1666666666666,6.841793523304378,0,primaria,1,50,2500,Ucayali,1,0.0,0,4,740.2083333333334
27892,0202700111101,02027001111,1,34.333333333333336,3.5361166995615263,0,tecnica,1,63,3969,Ucayali,0,16.0,0,2,1513.5416666666667
27893,0202700301101,02027003011,0,1153.25,7.05033932243793,0,secundaria,1,58,3364,Ucayali,1,11.0,0,4,860.4791666666666
27894,0202700481101,02027004811,1,604.9166666666666,6.40509070749684,0,secundaria,1,46,2116,Ucayali,0,7.0,0,5,486.26666666666665
27895,0202700861101,02027008611,1,1535.0,7.336285660021297,0,Univ.,1,22,484,Ucayali,0,15.0,0,1,2403.25
27896,0202701041101,02027010411,0,1439.5,7.272051110052231,0,secundaria,1,43,1849,Ucayali,1,11.0,0,5,365.1166666666666
27898,0202710151101,02027101511,0,5326.666666666667,8.580480930652156,0,tecnica,1,39,1521,Ucayali,1,14.0,0,4,930.3541666666666
27900,0202710451101,02027104511,0,1379.0833333333333,7.229174306230943,0,secundaria,1,48,2304,Ucayali,0,8.0,0,1,1464.75
27901,0202710601101,02027106011,0,2016.4166666666667,7.609077287730092,0,secundaria,1,28,784,Ucayali,1,10.0,0,2,769.1666666666666
27902,0202720101101,02027201011,0,2291.9166666666665,7.737143718825773,0,secundaria,1,32,1024,Ucayali,1,11.0,0,5,588.7333333333333
27903,0202720261101,02027202611,0,2022.0,7.611842399580417,0,Univ.,1,33,1089,Ucayali,1,13.0,0,5,573.4499999999999
27904,0202720581101,02027205811,0,765.1666666666666,6.640093675021167,0,secundaria,1,60,3600,Ucayali,0,10.0,0,8,527.6145833333334
27905,0202720741101,02027207411,1,873.5833333333334,6.7726035266645725,0,secundaria,1,33,1089,Ucayali,0,11.0,0,3,702.3611111111112
27906,0202720911101,02027209111,0,1103.8333333333333,7.006544249256924,0,tecnica,1,38,1444,Ucayali,0,14.0,0,1,945.0833333333334
27907,0202721071101,02027210711,1,2622.5,7.871883340270452,0,tecnica,1,66,4356,Ucayali,0,14.0,0,2,1304.5
27908,0202730091101,02027300911,1,1380.75,7.2303821087812965,0,tecnica,1,34,1156,Ucayali,0,14.0,0,3,1075.888888888889
27909,0202730261101,02027302611,0,1976.0833333333333,7.588872050158109,0,secundaria,1,57,3249,Ucayali,1,11.0,0,3,795.0
27910,0202730441101,02027304411,1,1784.1666666666667,7.486706731795728,0,secundaria,1,30,900,Ucayali,1,11.0,0,7,666.3452380952381
27911,0202730941101,02027309411,1,673.3333333333334,6.512240501727141,0,secundaria,1,56,3136,Ucayali,0,8.0,0,3,410.1111111111111
27912,0202740031101,02027400311,1,440.75,6.08847782127798,0,secundaria,1,49,2401,Ucayali,0,8.0,0,3,520.6388888888889
27913,0202740201101,02027402011,0,695.5833333333334,6.544750822062737,0,primaria,1,65,4225,Ucayali,0,0.0,0,1,880.5833333333334
27915,0202740701101,02027407011,1,597.5,6.392754283805666,0,secundaria,1,37,1369,Ucayali,0,7.0,0,4,531.25
27916,0202741071101,02027410711,1,252.83333333333334,5.532730510120477,0,secundaria,1,33,1089,Ucayali,0,11.0,0,3,686.3888888888888
27917,0202741241101,02027412411,0,1824.1666666666667,7.508878540728908,0,primaria,1,34,1156,Ucayali,1,0.0,0,6,539.6944444444445
27918,0202750501101,02027505011,0,881.25,6.781341354126479,0,secundaria,1,42,1764,Ucayali,1,8.0,0,5,502.1333333333334
27919,0202751031101,02027510311,0,0.0,0.0,0,secundaria,1,25,625,Ucayali,1,11.0,0,3,550.3888888888889
27920,0202751211101,02027512111,1,1388.25,7.235799240121716,0,primaria,1,37,1369,Ucayali,0,0.0,0,4,480.9166666666667
27921,0202760131101,02027601311,1,2430.3333333333335,7.795783701138321,0,Univ.,1,52,2704,Ucayali,1,16.0,0,6,863.375
27922,0202760291101,02027602911,0,3632.8333333333335,8.197768155400457,0,tecnica,1,52,2704,Ucayali,1,16.0,0,4,1150.625
27923,0202760591101,02027605911,0,2684.6666666666665,7.89531185274329,0,Univ.,1,36,1296,Ucayali,1,18.0,0,4,1419.4791666666667
27924,0202760741101,02027607411,1,852.0,6.747586526829315,0,secundaria,1,36,1296,Ucayali,0,11.0,0,2,512.4166666666666
27925,0202760891101,02027608911,1,2515.0,7.83002808253384,0,Univ.,1,28,784,Ucayali,0,17.0,0,3,1313.0277777777778
27926,0202761041101,02027610411,0,4102.0,8.319229938632326,0,secundaria,1,46,2116,Ucayali,1,11.0,0,3,946.3333333333334
27927,0202761351101,02027613511,0,2428.9166666666665,7.795200620742455,0,tecnica,1,39,1521,Ucayali,1,16.0,0,3,727.5
27928,0202761501101,02027615011,0,913.75,6.817557011063989,0,Univ.,1,62,3844,Ucayali,1,12.0,0,2,793.1666666666666
27929,0202770171101,02027701711,0,1034.6666666666667,6.941834592635,0,secundaria,1,41,1681,Ucayali,0,11.0,0,2,794.0
27930,0202770541101,02027705411,0,1730.75,7.456310119558135,0,secundaria,1,63,3969,Ucayali,1,11.0,0,4,926.75
27931,0202770731101,02027707311,0,1619.75,7.390027095330066,0,Univ.,1,46,2116,Ucayali,0,14.0,0,1,1579.4166666666667
27932,0202770921101,02027709211,0,1341.3333333333333,7.201419423111465,0,tecnica,1,43,1849,Ucayali,1,12.0,0,4,611.2708333333334
27933,0202771491101,02027714911,0,508.0,6.230481447578482,0,Univ.,1,51,2601,Ucayali,1,12.0,0,4,687.2083333333334
27935,0202772061101,02027720611,1,831.1666666666666,6.722830336318068,0,secundaria,1,29,841,Ucayali,0,11.0,0,5,794.8333333333334
27936,0202780011101,02027800111,0,2140.5833333333335,7.668833656540955,0,secundaria,1,49,2401,Ucayali,1,11.0,0,11,612.8030303030304
27937,0202780161101,02027801611,0,2605.6666666666665,7.865443839552221,0,secundaria,1,45,2025,Ucayali,0,11.0,0,3,1058.9166666666667
27938,0202780461101,02027804611,0,1575.4166666666667,7.362275066537033,0,secundaria,1,28,784,Ucayali,0,11.0,0,4,787.0833333333334
27939,0202780611101,02027806111,0,288.5,5.664695085948154,0,Univ.,1,69,4761,Ucayali,1,14.0,0,2,460.5416666666667
27940,0202780761101,02027807611,1,3408.0,8.133880887949207,0,Univ.,1,34,1156,Ucayali,1,16.0,0,4,995.5833333333334
27941,0202781211101,02027812111,0,1025.6666666666667,6.933098086653932,0,tecnica,1,50,2500,Ucayali,1,14.0,0,5,533.2166666666667
27942,0202800121101,02028001211,1,1293.8333333333333,7.165364667177625,0,primaria,1,62,3844,Ucayali,1,3.0,0,2,971.875
27943,0202800321101,02028003211,0,420.25,6.040849772288725,0,secundaria,1,59,3481,Ucayali,1,10.0,0,4,547.75
27944,0202800911101,02028009111,1,280.9166666666667,5.63805806544606,0,tecnica,1,34,1156,Ucayali,1,13.0,0,5,717.0166666666668
27946,0202801301101,02028013011,1,847.75,6.742585781005748,0,secundaria,1,47,2209,Ucayali,0,11.0,0,4,583.9583333333334
27947,0202810251201,02028102512,0,1067.0,6.9726062513017535,0,secundaria,1,43,1849,Ucayali,1,8.0,1,7,249.97619047619048
27948,0202810441101,02028104411,0,1280.4166666666667,7.154940824776585,0,secundaria,1,38,1444,Ucayali,1,10.0,0,7,395.29761904761904
27949,0202810631101,02028106311,1,1192.5833333333333,7.083877101522876,0,Univ.,1,40,1600,Ucayali,0,16.0,0,1,2525.4166666666665
27951,0202811001101,02028110011,0,0.0,0.0,0,tecnica,1,34,1156,Ucayali,1,12.0,0,4,1192.875
27952,0202820131101,02028201311,1,630.0833333333334,6.4458520857702695,0,Univ.,1,33,1089,Ucayali,1,16.0,0,5,671.3333333333334
27953,0202820681101,02028206811,1,244.41666666666666,5.498874419189451,0,secundaria,1,34,1156,Ucayali,1,11.0,1,4,348.7708333333333
27954,0202820861101,02028208611,1,387.75,5.960360802056648,0,secundaria,1,34,1156,Ucayali,0,11.0,0,4,436.0416666666667
27955,0202821231101,02028212311,1,2265.5833333333335,7.725587547069329,0,secundaria,1,41,1681,Ucayali,0,9.0,0,7,705.1785714285714
27956,0202830101101,02028301011,0,2235.0833333333335,7.712033791960334,0,secundaria,1,37,1369,Ucayali,1,11.0,0,3,792.8333333333334
27957,0202830251101,02028302511,0,1012.1666666666666,6.91984852666952,0,primaria,1,67,4489,Ucayali,1,3.0,0,2,674.5
27958,0202830561101,02028305611,0,1081.75,6.986335379104994,0,primaria,1,46,2116,Ucayali,1,0.0,0,4,598.1666666666666
27959,0202830711101,02028307111,0,1291.5,7.163559612535895,0,secundaria,1,63,3969,Ucayali,1,9.0,0,4,454.6666666666667
27960,0202830861101,02028308611,0,689.0,6.535241271013659,0,secundaria,1,39,1521,Ucayali,0,11.0,0,1,698.9166666666666
27961,0202840171101,02028401711,1,1056.5833333333333,6.962795710739948,0,secundaria,1,45,2025,Ucayali,1,11.0,0,5,783.3833333333333
27962,0202840351101,02028403511,0,2113.1666666666665,7.655942891299893,0,secundaria,1,41,1681,Ucayali,1,11.0,0,4,744.2708333333334
27963,0202840501101,02028405011,1,142.08333333333334,4.956413739929617,0,primaria,1,46,2116,Ucayali,1,0.0,0,6,702.8194444444445
27964,0202840871101,02028408711,0,2237.5,7.7131144501490105,0,secundaria,1,49,2401,Ucayali,0,11.0,0,1,1196.3333333333333
27965,0202841221101,02028412211,0,2089.0,7.644440761556566,0,secundaria,1,40,1600,Ucayali,1,11.0,0,4,510.2083333333333
27968,0202850081101,02028500811,0,1164.5833333333333,7.060118648235299,0,secundaria,1,44,1936,Ucayali,1,11.0,0,5,540.75
27969,0202850191101,02028501911,1,1499.3333333333333,7.312775843851151,0,Univ.,1,42,1764,Ucayali,0,14.0,0,2,792.375
27972,0202850371101,02028503711,1,2299.0833333333335,7.740265771750154,0,tecnica,1,48,2304,Ucayali,0,16.0,0,4,620.9375
27973,0202860031101,02028600311,1,1968.4166666666667,7.584984776069708,0,secundaria,1,56,3136,Ucayali,0,11.0,0,1,1395.0833333333333
27975,0202860271101,02028602711,0,1713.5,7.4462933413146635,0,secundaria,1,41,1681,Ucayali,1,9.0,0,4,476.8958333333333
27976,0202860551101,02028605511,0,1166.0833333333333,7.061405833767713,0,primaria,1,36,1296,Ucayali,1,0.0,0,5,365.05
27977,0202860691101,02028606911,0,670.0833333333334,6.507402082760149,0,primaria,1,44,1936,Ucayali,1,0.0,0,4,379.9166666666667
27978,0202870041101,02028700411,0,2969.0,7.99598047476376,0,tecnica,1,26,676,Ucayali,1,14.0,0,4,568.5833333333334
27979,0202870261101,02028702611,0,1059.8333333333333,6.965866942039352,0,primaria,1,58,3364,Ucayali,1,5.0,0,7,579.4880952380953
27980,0202870481101,02028704811,0,778.1666666666666,6.656940725742882,0,primaria,1,64,4096,Ucayali,0,5.0,0,1,1263.9166666666667
27981,0202870921101,02028709211,0,1009.1666666666666,6.916880186759138,0,secundaria,1,47,2209,Ucayali,1,8.0,0,5,573.7666666666667
27982,0202871351101,02028713511,1,1434.25,7.268397343481981,0,secundaria,1,53,2809,Ucayali,0,9.0,0,4,644.0208333333334
27983,0202880091101,02028800911,0,1107.9166666666667,7.01023665388912,0,Univ.,1,40,1600,Ucayali,0,16.0,0,1,1097.4166666666667
27984,0202880211101,02028802111,0,2361.8333333333335,7.767193432596816,0,secundaria,1,43,1849,Ucayali,1,11.0,0,5,581.5333333333333
27985,0202880441101,02028804411,1,1181.75,7.074751669673346,0,secundaria,1,60,3600,Ucayali,0,11.0,0,1,1094.9166666666667
27986,0202880561101,02028805611,1,847.5833333333334,6.742389162837596,0,primaria,1,57,3249,Ucayali,0,5.0,0,1,1150.5
27987,0202880681101,02028806811,1,1878.5,7.538228865014023,0,primaria,1,53,2809,Ucayali,0,0.0,0,3,820.5555555555555
27988,0202880801101,02028808011,0,995.0,6.902742737158593,0,tecnica,1,26,676,Ucayali,0,14.0,0,1,1072.9166666666667
27989,0202890251101,02028902511,0,774.4166666666666,6.652110057769339,0,primaria,1,61,3721,Ucayali,1,5.0,0,6,569.0694444444445
27990,0202890401101,02028904011,1,654.6666666666666,6.484126200246301,0,primaria,1,41,1681,Ucayali,1,0.0,1,4,247.75
27991,0202890541101,02028905411,0,610.25,6.4138687092730695,0,primaria,1,53,2809,Ucayali,1,0.0,0,6,487.22222222222223
27992,0202890691101,02028906911,0,763.0833333333334,6.637367243319732,0,secundaria,1,39,1521,Ucayali,1,11.0,0,4,370.375
27993,0202890841101,02028908411,0,1349.0,7.207118856207756,0,secundaria,1,35,1225,Ucayali,1,11.0,0,4,431.1458333333333
27994,0202890931101,02028909311,0,722.8333333333334,6.5831786746073115,0,primaria,1,60,3600,Ucayali,1,2.0,0,7,470.9642857142857
27995,0202900041101,02029000411,0,420.5,6.041444479413003,0,primaria,1,60,3600,Ucayali,1,5.0,0,3,663.5
27996,0202900191101,02029001911,0,2888.25,7.968406061363128,0,Univ.,1,29,841,Ucayali,1,16.0,0,2,1276.5833333333333
27999,0202900941101,02029009411,1,996.0,6.903747257584598,0,primaria,1,49,2401,Ucayali,0,0.0,0,1,995.3333333333334
28001,0202920261101,02029202611,0,1621.9166666666667,7.391363856454575,0,Univ.,1,48,2304,Ucayali,1,13.0,0,3,1021.9166666666666
28002,0202920401101,02029204011,1,1041.4166666666667,6.948337244697783,0,primaria,1,54,2916,Ucayali,0,0.0,0,2,1188.2916666666667
28003,0202920541101,02029205411,1,0.0,0.0,0,secundaria,1,54,2916,Ucayali,1,9.0,0,2,1075.2916666666667
28004,0202920831101,02029208311,0,2114.0833333333335,7.656376585394652,0,secundaria,1,56,3136,Ucayali,1,10.0,0,3,1014.9444444444445
28005,0202921111101,02029211111,0,1678.5,7.42565581642009,0,primaria,1,65,4225,Ucayali,1,2.0,0,3,1023.3888888888888
28006,0202930081101,02029300811,1,774.9166666666666,6.6527554966901965,0,secundaria,1,27,729,Ucayali,0,9.0,0,3,514.2777777777777
28008,0202930481101,02029304811,0,3022.8333333333335,8.013949860389369,0,tecnica,1,46,2116,Ucayali,1,14.0,0,3,1163.0555555555554
28009,0202930621101,02029306211,0,3262.1666666666665,8.090146875274469,0,tecnica,1,48,2304,Ucayali,1,16.0,0,5,797.2666666666668
28010,0202940051101,02029400511,1,642.8333333333334,6.465885488980173,0,secundaria,1,46,2116,Ucayali,1,11.0,0,2,950.2916666666666
28011,0202940281101,02029402811,0,2473.8333333333335,7.81352418339671,0,Univ.,1,49,2401,Ucayali,0,16.0,0,2,1864.0416666666667
28012,0202940401101,02029404011,0,1007.5,6.915227293820838,0,secundaria,1,50,2500,Ucayali,1,9.0,0,3,770.6944444444445
28014,0202950051101,02029500511,0,1193.0833333333333,7.084296271572327,0,primaria,1,36,1296,Ucayali,1,0.0,0,5,514.6166666666667
28015,0202950221101,02029502211,0,908.9166666666666,6.812253414140742,0,secundaria,1,36,1296,Ucayali,1,11.0,0,4,648.6875
28017,0202950521101,02029505211,0,1059.6666666666667,6.965709672242693,0,primaria,1,29,841,Ucayali,0,0.0,0,1,937.5
28018,0202950551101,02029505511,0,620.9166666666666,6.431196880765727,0,secundaria,1,45,2025,Ucayali,1,10.0,1,7,308.04761904761904
28019,0202950691101,02029506911,0,2575.8333333333335,7.853928385338162,0,secundaria,1,38,1444,Ucayali,1,11.0,1,6,332.4166666666667
28022,0202990751101,02029907511,0,437.5833333333333,6.0812671638498585,0,primaria,1,58,3364,Ucayali,1,1.0,0,2,422.5
28024,0203050101101,02030501011,1,7568.666666666667,8.93177219705637,0,Univ.,1,36,1296,Ucayali,1,18.0,0,6,1057.236111111111
28026,0203050521101,02030505211,0,1572.5,7.360421988574595,0,secundaria,1,55,3025,Ucayali,0,11.0,0,1,1403.5833333333333
28027,0203050731101,02030507311,0,90.0,4.499809670330265,0,primaria,1,45,2025,Ucayali,0,0.0,0,2,855.2083333333334
28028,0203051161101,02030511611,0,1211.6666666666667,7.09975210129951,0,primaria,1,63,3969,Ucayali,1,4.0,0,4,551.0416666666666
28029,0203051371101,02030513711,0,839.5833333333334,6.732905737026884,0,tecnica,1,40,1600,Ucayali,0,14.0,0,1,744.75
28030,0203060101101,02030601011,0,1758.25,7.4720742751881275,0,tecnica,1,45,2025,Ucayali,1,14.0,0,6,518.6111111111111
28031,0203060271101,02030602711,0,897.25,6.799334530027717,0,secundaria,1,66,4356,Ucayali,0,7.0,0,1,1142.6666666666667
28032,0203060621101,02030606211,1,1551.0833333333333,7.346708890510333,0,secundaria,1,58,3364,Ucayali,0,11.0,0,2,925.125
28033,0203060791101,02030607911,0,1849.5833333333333,7.522715667480135,0,secundaria,1,46,2116,Ucayali,1,11.0,0,4,778.5
28034,0203060961101,02030609611,0,2413.3333333333335,7.788764196711653,0,tecnica,1,43,1849,Ucayali,1,14.0,0,5,551.5666666666667
28035,0203061131101,02030611311,0,1003.8333333333334,6.911581283815666,0,Univ.,1,22,484,Ucayali,0,14.0,0,1,1143.5833333333333
28036,0203070151101,02030701511,0,3043.25,8.020681302289706,0,Univ.,1,42,1764,Ucayali,1,13.0,0,8,426.6666666666667
28037,0203070341101,02030703411,1,756.5833333333334,6.628812683583757,0,primaria,1,47,2209,Ucayali,0,0.0,1,8,273.8854166666667
28039,0203071371101,02030713711,0,1837.3333333333333,7.516070524025385,0,secundaria,1,27,729,Ucayali,1,11.0,0,4,511.25
28041,0203080311101,02030803111,0,3364.3333333333335,8.12098510457075,0,secundaria,1,47,2209,Ucayali,1,11.0,0,3,925.6666666666666
28042,0203080731101,02030807311,1,239.25,5.477509030333064,0,primaria,1,51,2601,Ucayali,0,0.0,0,5,479.18333333333334
28043,0203080931101,02030809311,1,997.9166666666666,6.905669772491116,0,primaria,1,59,3481,Ucayali,0,5.0,0,1,1147.9166666666667
28044,0203081141101,02030811411,1,749.4166666666666,6.619295126126515,0,primaria,1,53,2809,Ucayali,0,0.0,0,2,1035.375
28045,0203081341101,02030813411,0,1644.6666666666667,7.405293008421192,0,secundaria,1,25,625,Ucayali,1,8.0,0,3,605.9444444444445
28046,0203090471101,02030904711,1,640.25,6.461858725079635,0,secundaria,1,46,2116,Ucayali,0,8.0,1,4,270.7708333333333
28047,0203090831101,02030908311,0,1024.25,6.93171591642698,0,secundaria,1,36,1296,Ucayali,1,11.0,0,4,455.8958333333333
28048,0203090951101,02030909511,1,1566.0,7.356279876550748,0,secundaria,1,52,2704,Ucayali,1,7.0,0,3,714.25
28049,0203100161101,02031001611,0,1076.1666666666667,6.981160623398412,0,secundaria,1,29,841,Ucayali,0,8.0,0,2,677.5
28050,0203100371101,02031003711,0,520.75,6.255270080141082,0,primaria,1,39,1521,Ucayali,1,0.0,1,11,196.5151515151515
28051,0203100581101,02031005811,0,646.75,6.471959821066139,0,primaria,1,41,1681,Ucayali,1,0.0,0,3,671.1666666666666
28052,0203100791101,02031007911,0,247.83333333333334,5.5127564772321005,0,secundaria,1,36,1296,Ucayali,1,11.0,0,4,639.2916666666666
28053,0203100991101,02031009911,0,1074.5833333333333,6.979688268527445,0,secundaria,1,24,576,Ucayali,1,10.0,1,8,311.4375
28054,0203101201101,02031012011,0,1511.25,7.320692401929002,0,secundaria,1,34,1156,Ucayali,1,11.0,0,6,464.47222222222223
28055,0203110401101,02031104011,0,990.5,6.898209866138606,0,primaria,1,69,4761,Ucayali,1,2.0,0,2,897.2083333333334
28056,0203110611101,02031106111,1,1685.3333333333333,7.429718647158584,0,primaria,1,45,2025,Ucayali,0,0.0,0,5,773.3333333333334
28057,0203110831101,02031108311,1,1842.1666666666667,7.5186976940829,0,secundaria,1,58,3364,Ucayali,0,11.0,0,6,552.4166666666666
28058,0203111041101,02031110411,0,1511.3333333333333,7.320747542399364,0,secundaria,1,35,1225,Ucayali,1,10.0,0,6,480.9166666666667
28059,0203111461101,02031114611,1,858.8333333333334,6.75557487910017,0,secundaria,1,54,2916,Ucayali,0,11.0,0,2,988.9166666666666
28060,0203120141101,02031201411,0,2034.5833333333333,7.61804632670776,0,Univ.,1,35,1225,Ucayali,0,14.0,0,1,1320.4166666666667
